"","county","fips","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"9258","Napa",277292,46,2,2,0,"2020-04-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9259","Napa",277292,49,2,3,0,"2020-04-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9260","Napa",277292,49,2,0,0,"2020-04-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9261","Napa",277292,55,2,6,0,"2020-04-20",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9262","Napa",277292,58,2,3,0,"2020-04-21",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9263","Napa",277292,58,2,0,0,"2020-04-22",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9264","Napa",277292,59,2,1,0,"2020-04-23",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9265","Napa",277292,59,2,0,0,"2020-04-24",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9266","Napa",277292,60,2,1,0,"2020-04-25",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9267","Napa",277292,62,2,2,0,"2020-04-26",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9268","Napa",277292,64,2,2,0,"2020-04-27",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9269","Napa",277292,67,2,3,0,"2020-04-28",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9270","Napa",277292,68,2,1,0,"2020-04-29",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9271","Napa",277292,69,2,1,0,"2020-04-30",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9272","Napa",277292,69,2,0,0,"2020-05-01",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9273","Napa",277292,71,2,2,0,"2020-05-02",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9274","Napa",277292,72,2,1,0,"2020-05-03",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9275","Napa",277292,72,2,0,0,"2020-05-04",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9276","Napa",277292,74,2,2,0,"2020-05-05",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9277","Napa",277292,78,2,4,0,"2020-05-06",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9278","Napa",277292,78,2,0,0,"2020-05-07",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9279","Napa",277292,78,2,0,0,"2020-05-08",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9280","Napa",277292,78,2,0,0,"2020-05-09",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9281","Napa",277292,79,3,1,1,"2020-05-10",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9282","Napa",277292,79,3,0,0,"2020-05-11",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9283","Napa",277292,80,3,1,0,"2020-05-12",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9284","Napa",277292,81,3,1,0,"2020-05-13",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9285","Napa",277292,83,3,2,0,"2020-05-14",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9286","Napa",277292,83,3,0,0,"2020-05-15",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9287","Napa",277292,86,3,3,0,"2020-05-16",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9288","Napa",277292,89,3,3,0,"2020-05-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9289","Napa",277292,92,3,3,0,"2020-05-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9290","Napa",277292,93,3,1,0,"2020-05-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9291","Napa",277292,93,3,0,0,"2020-05-20",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9292","Napa",277292,96,3,3,0,"2020-05-21",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9293","Napa",277292,97,3,1,0,"2020-05-22",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9294","Napa",277292,101,3,4,0,"2020-05-23",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9295","Napa",277292,104,3,3,0,"2020-05-24",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9296","Napa",277292,107,3,3,0,"2020-05-25",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9297","Napa",277292,109,3,2,0,"2020-05-26",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9298","Napa",277292,112,3,3,0,"2020-05-27",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9299","Napa",277292,113,3,1,0,"2020-05-28",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9300","Napa",277292,113,3,0,0,"2020-05-29",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9301","Napa",277292,113,3,0,0,"2020-05-30",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9302","Napa",277292,114,3,1,0,"2020-05-31",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9303","Napa",277292,114,3,0,0,"2020-06-01",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9304","Napa",277292,116,3,2,0,"2020-06-02",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9305","Napa",277292,116,3,0,0,"2020-06-03",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9306","Napa",277292,117,3,1,0,"2020-06-04",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9307","Napa",277292,123,3,6,0,"2020-06-05",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9308","Napa",277292,136,3,13,0,"2020-06-06",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9309","Napa",277292,142,3,6,0,"2020-06-07",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9310","Napa",277292,151,3,9,0,"2020-06-08",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9311","Napa",277292,156,3,5,0,"2020-06-09",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.358636321252071,"1"
"9312","Napa",277292,159,3,3,0,"2020-06-10",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9313","Napa",277292,162,3,3,0,"2020-06-11",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9314","Napa",277292,162,3,0,0,"2020-06-12",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9315","Napa",277292,171,3,9,0,"2020-06-13",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9316","Napa",277292,181,3,10,0,"2020-06-14",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9317","Napa",277292,187,3,6,0,"2020-06-15",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9318","Napa",277292,196,3,9,0,"2020-06-16",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9319","Napa",277292,202,4,6,1,"2020-06-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9320","Napa",277292,205,4,3,0,"2020-06-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9321","Napa",277292,209,4,4,0,"2020-06-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9322","Napa",277292,212,4,3,0,"2020-06-20",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9323","Napa",277292,218,4,6,0,"2020-06-21",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9324","Napa",277292,222,4,4,0,"2020-06-22",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9325","Napa",277292,230,4,8,0,"2020-06-23",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.573818114003314,"1"
"9326","Napa",277292,258,4,28,0,"2020-06-24",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.0083633990116,"1"
"9327","Napa",277292,260,4,2,0,"2020-06-25",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9328","Napa",277292,278,4,18,0,"2020-06-26",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.29109075650746,"1"
"9329","Napa",277292,284,4,6,0,"2020-06-27",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9330","Napa",277292,316,4,32,0,"2020-06-28",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.29527245601326,"1"
"9331","Napa",277292,334,4,18,0,"2020-06-29",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.29109075650746,"1"
"9332","Napa",277292,345,4,11,0,"2020-06-30",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.788999906754556,"1"
"9333","Napa",277292,346,4,1,0,"2020-07-01",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.0717272642504142,"1"
"9334","Napa",277292,352,4,6,0,"2020-07-02",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9335","Napa",277292,388,4,36,0,"2020-07-03",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.58218151301491,"1"
"9336","Napa",277292,426,4,38,0,"2020-07-04",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.72563604151574,"1"
"9337","Napa",277292,450,4,24,0,"2020-07-05",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.72145434200994,"1"
"9338","Napa",277292,454,4,4,0,"2020-07-06",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9339","Napa",277292,459,4,5,0,"2020-07-07",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.358636321252071,"1"
"9340","Napa",277292,468,4,9,0,"2020-07-08",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9341","Napa",277292,468,4,0,0,"2020-07-09",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9342","Napa",277292,496,4,28,0,"2020-07-10",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.0083633990116,"1"
"9343","Napa",277292,509,4,13,0,"2020-07-11",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9344","Napa",277292,519,4,10,0,"2020-07-12",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9345","Napa",277292,534,4,15,0,"2020-07-13",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.07590896375621,"1"
"9346","Napa",277292,557,4,23,0,"2020-07-14",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.64972707775953,"1"
"9347","Napa",277292,573,4,16,0,"2020-07-15",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.14763622800663,"1"
"9348","Napa",277292,581,4,8,0,"2020-07-16",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.573818114003314,"1"
"9349","Napa",277292,598,5,17,1,"2020-07-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.21936349225704,"1"
"9350","Napa",277292,609,5,11,0,"2020-07-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.788999906754556,"1"
"9351","Napa",277292,612,5,3,0,"2020-07-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.215181792751243,"1"
"9352","Napa",277292,632,7,20,2,"2020-07-20",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.43454528500828,"1"
"9353","Napa",277292,660,7,28,0,"2020-07-21",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.0083633990116,"1"
"9354","Napa",277292,687,7,27,0,"2020-07-22",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.93663613476118,"1"
"9355","Napa",277292,713,8,26,1,"2020-07-23",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.86490887051077,"1"
"9356","Napa",277292,741,8,28,0,"2020-07-24",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.0083633990116,"1"
"9357","Napa",277292,746,8,5,0,"2020-07-25",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.358636321252071,"1"
"9358","Napa",277292,769,8,23,0,"2020-07-26",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.64972707775953,"1"
"9359","Napa",277292,769,8,0,0,"2020-07-27",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9360","Napa",277292,824,8,55,0,"2020-07-28",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,3.94499953377278,"1"
"9361","Napa",277292,866,8,42,0,"2020-07-29",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,3.0125450985174,"1"
"9362","Napa",277292,874,8,8,0,"2020-07-30",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.573818114003314,"1"
"9363","Napa",277292,897,8,23,0,"2020-07-31",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.64972707775953,"1"
"9364","Napa",277292,923,8,26,0,"2020-08-01",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.86490887051077,"1"
"9365","Napa",277292,956,8,33,0,"2020-08-02",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,2.36699972026367,"1"
"9366","Napa",277292,973,9,17,1,"2020-08-03",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.21936349225704,"1"
"9367","Napa",277292,994,9,21,0,"2020-08-04",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.5062725492587,"1"
"9368","Napa",277292,1020,9,26,0,"2020-08-05",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.86490887051077,"1"
"9369","Napa",277292,1032,9,12,0,"2020-08-06",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.860727171004971,"1"
"9370","Napa",277292,1055,10,23,1,"2020-08-07",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.64972707775953,"1"
"9371","Napa",277292,1062,10,7,0,"2020-08-08",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.5020908497529,"1"
"9372","Napa",277292,1062,10,0,0,"2020-08-09",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0,"1"
"9373","Napa",277292,1084,11,22,1,"2020-08-10",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.57799981350911,"1"
"9374","Napa",277292,1143,11,59,0,"2020-08-11",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,4.23190859077444,"1"
"9375","Napa",277292,1161,11,18,0,"2020-08-12",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.29109075650746,"1"
"9376","Napa",277292,1179,11,18,0,"2020-08-13",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.29109075650746,"1"
"9377","Napa",277292,1230,11,51,0,"2020-08-14",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,3.65809047677113,"1"
"9378","Napa",277292,1232,11,2,0,"2020-08-15",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.143454528500828,"1"
"9379","Napa",277292,1241,11,9,0,"2020-08-16",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9380","Napa",277292,1255,13,14,2,"2020-08-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.0041816995058,"1"
"9381","Napa",277292,1274,13,19,0,"2020-08-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.36281802075787,"1"
"9382","Napa",277292,1293,13,19,0,"2020-08-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.36281802075787,"1"
"9383","Napa",277292,1306,13,13,0,"2020-08-20",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9384","Napa",277292,1317,13,11,0,"2020-08-21",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.788999906754556,"1"
"9385","Napa",277292,1328,13,11,0,"2020-08-22",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.788999906754556,"1"
"9386","Napa",277292,1348,13,20,0,"2020-08-23",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.43454528500828,"1"
"9387","Napa",277292,1358,13,10,0,"2020-08-24",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9388","Napa",277292,1374,13,16,0,"2020-08-25",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.14763622800663,"1"
"9389","Napa",277292,1382,13,8,0,"2020-08-26",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.573818114003314,"1"
"9390","Napa",277292,1397,13,15,0,"2020-08-27",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.07590896375621,"1"
"9391","Napa",277292,1403,13,6,0,"2020-08-28",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.430363585502485,"1"
"9392","Napa",277292,1413,13,10,0,"2020-08-29",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9393","Napa",277292,1423,13,10,0,"2020-08-30",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9394","Napa",277292,1434,13,11,0,"2020-08-31",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.788999906754556,"1"
"9395","Napa",277292,1446,13,12,0,"2020-09-01",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.860727171004971,"1"
"9396","Napa",277292,1454,13,8,0,"2020-09-02",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.573818114003314,"1"
"9397","Napa",277292,1466,13,12,0,"2020-09-03",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.860727171004971,"1"
"9398","Napa",277292,1475,13,9,0,"2020-09-04",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9399","Napa",277292,1484,13,9,0,"2020-09-05",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.645545378253728,"1"
"9400","Napa",277292,1501,13,17,0,"2020-09-06",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,1.21936349225704,"1"
"9401","Napa",277292,1514,13,13,0,"2020-09-07",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9402","Napa",277292,1518,13,4,0,"2020-09-08",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9403","Napa",277292,1531,13,13,0,"2020-09-09",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9404","Napa",277292,1536,13,5,0,"2020-09-10",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.358636321252071,"1"
"9405","Napa",277292,1543,13,7,0,"2020-09-11",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.5020908497529,"1"
"9406","Napa",277292,1556,13,13,0,"2020-09-12",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9407","Napa",277292,1563,13,7,0,"2020-09-13",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.5020908497529,"1"
"9408","Napa",277292,1576,13,13,0,"2020-09-14",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.932454435255385,"1"
"9409","Napa",277292,1580,13,4,0,"2020-09-15",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.286909057001657,"1"
"9410","Napa",277292,1587,13,7,0,"2020-09-16",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.5020908497529,"1"
"9411","Napa",277292,1592,13,5,0,"2020-09-17",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.358636321252071,"1"
"9412","Napa",277292,1604,13,12,0,"2020-09-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.860727171004971,"1"
"9413","Napa",277292,1614,13,10,0,"2020-09-19",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,0.717272642504142,"1"
"9414","Napa",277292,7601,39,80,0,"2021-01-18",72.50862772,9897,7.4,90230,"CA",139417,"3","2",26665,182.4,73.2,32,0.19126075012373,5.73818114003314,"1"
